Company Name,Location,Detail,Status Rocket, Rocket,Status Mission,Country of Launch,Companys Country of Origin,Private or State Run,DateTime,Year,Month,Day,Date,Time
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz 2.1v/Volga | Cosmos 2535 to 2538,StatusActive,,Success,Russia,Russia,S,2019-07-10 17:14:00+00:00,2019,07,10,10/07/2019,17:14
Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia","Soyuz 2.1b/Fregat-M | Meteor-M No.2-2, Landmapper-BC 5 & 6, and Others",StatusActive,,Success,Russia,Russia,S,2019-07-05 05:41:00+00:00,2019,07,05,05/07/2019,05:41
Exos,"Vertical Launch Area, Spaceport America, New Mexico",SARGE | Launch 3,StatusActive,,Partial Failure,USA,USA,P,2019-06-29 18:00:00+00:00,2019,06,29,29/06/2019,18:00
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",Electron/Curie | Make it Rain,StatusActive,7.5 ,Success,New Zealand,USA,P,2019-06-29 04:30:00+00:00,2019,06,29,29/06/2019,04:30
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",Falcon Heavy | STP-2,StatusActive,90.0 ,Success,USA,USA,P,2019-06-25 06:30:00+00:00,2019,06,25,25/06/2019,06:30
CASIC,"LC-3, Xichang Satellite Launch Center, China",Long March 3B/E | Beidou-3 IGSO-2,StatusActive,29.15 ,Success,China,China,S,2019-06-24 18:09:00+00:00,2019,06,24,24/06/2019,18:09
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 ECA | Eutelsat 7C &  AT&T T-16,StatusActive,200.0 ,Success,France,Multi,P,2019-06-20 21:43:00+00:00,2019,06,20,20/06/2019,21:43
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",Falcon 9 Block 5 | RADARSAT Constellation,StatusActive,50.0 ,Success,USA,USA,P,2019-06-12 14:17:00+00:00,2019,06,12,12/06/2019,14:17
CASIC,"Tai Rui Barge, Yellow Sea",Long March 11H | Jilin-1 & Others,StatusActive,5.3 ,Success,China,China,S,2019-06-05 04:06:00+00:00,2019,06,05,05/06/2019,04:06
Roscosmos,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Proton-M/Briz-M | Yamal-601,StatusActive,65.0 ,Success,Kazakhstan,Russia,S,2019-05-30 17:42:00+00:00,2019,05,30,30/05/2019,17:42
Roscosmos,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz 2.1b/Fregat-M | Cosmos 2534,StatusActive,,Success,Russia,Russia,S,2019-05-27 06:23:00+00:00,2019,05,27,27/05/2019,06:23
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",Falcon 9 Block 5 | Starlink V0.9,StatusActive,50.0 ,Success,USA,USA,P,2019-05-24 02:30:00+00:00,2019,05,24,24/05/2019,02:30
CASIC,"LC-9, Taiyuan Satellite Launch Center, China",Long March 4C | Yaogan Weixing-33,StatusActive,64.68 ,Failure,China,China,S,2019-05-22 22:55:00+00:00,2019,05,22,22/05/2019,22:55
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",PSLV-CA | RISAT-2B,StatusActive,21.0 ,Success,India,India,S,2019-05-22 00:00:00+00:00,2019,05,22,22/05/2019,00:00
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3C/E | Beidou-2 G8,StatusActive,,Success,China,China,S,2019-05-17 15:48:00+00:00,2019,05,17,17/05/2019,15:48
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",Electron/Curie | That's a Funny Looking Cactus,StatusActive,7.5 ,Success,New Zealand,USA,P,2019-05-05 06:00:00+00:00,2019,05,05,05/05/2019,06:00
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",Falcon 9 Block 5 | CRS-17,StatusActive,50.0 ,Success,USA,USA,P,2019-05-04 06:48:00+00:00,2019,05,04,04/05/2019,06:48
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",New Shepard | NS-11,StatusActive,,Success,USA,USA,P,2019-05-02 13:35:00+00:00,2019,05,02,02/05/2019,13:35
CASIC,"Taiyuan Satellite Launch Center, China",Long March 4B | Tianhui-2 Group 01,StatusActive,64.68 ,Success,China,China,S,2019-04-29 22:52:00+00:00,2019,04,29,29/04/2019,22:52
CASIC,"LC-3, Xichang Satellite Launch Center, China",Long March 3B/E | Beidou-3 IGSO-1,StatusActive,29.15 ,Success,China,China,S,2019-04-20 14:30:00+00:00,2019,04,20,20/04/2019,14:30
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",Antares 230 | CRS NG-11,StatusRetired,85.0 ,Success,USA,USA,P,2019-04-17 20:46:00+00:00,2019,04,17,17/04/2019,20:46
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",Falcon Heavy | ArabSat 6A,StatusActive,90.0 ,Success,USA,USA,P,2019-04-11 22:35:00+00:00,2019,04,11,11/04/2019,22:35
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",Soyuz ST-B/Fregat-MT | O3b FM17-FM20,StatusActive,,Success,France,Multi,P,2019-04-04 17:04:00+00:00,2019,04,04,04/04/2019,17:04
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz 2.1a | Progress MS-11 (72P),StatusActive,48.5 ,Success,Kazakhstan,Russia,S,2019-04-04 11:01:00+00:00,2019,04,04,04/04/2019,11:01
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",PSLV-QL | EMISAT & Rideshares,StatusActive,21.0 ,Success,India,India,S,2019-04-01 03:57:00+00:00,2019,04,01,01/04/2019,03:57
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3B/E | Tianlian-2,StatusActive,29.15 ,Success,China,China,S,2019-03-31 15:51:00+00:00,2019,03,31,31/03/2019,15:51
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",Electron/Curie | Two Thumbs Up,StatusActive,7.5 ,Success,New Zealand,USA,P,2019-03-28 23:27:00+00:00,2019,03,28,28/03/2019,23:27
OneSpace,"Site 95, Jiuquan Satellite Launch Center, China",OS-M1 | Lingque-1B,StatusActive,,Failure,China,China,P,2019-03-27 09:39:00+00:00,2019,03,27,27/03/2019,09:39
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",Vega | PRISMA,StatusActive,37.0 ,Success,France,Multi,P,2019-03-22 01:50:00+00:00,2019,03,22,22/03/2019,01:50
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Delta IV Medium+ (5,4) | WGS-10",StatusRetired,,Success,USA,USA,P,2019-03-16 00:26:00+00:00,2019,03,16,16/03/2019,00:26
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz FG | Soyuz MS-12 (58S),StatusRetired,,Success,Kazakhstan,Russia,S,2019-03-14 19:14:00+00:00,2019,03,14,14/03/2019,19:14
CASIC,"LC-3, Xichang Satellite Launch Center, China",Long March 3B/E | Zhongxing-6C,StatusActive,29.15 ,Success,China,China,S,2019-03-09 16:28:00+00:00,2019,03,09,09/03/2019,16:28
Exos,"Vertical Launch Area, Spaceport America, New Mexico",SARGE | Launch 2,StatusActive,,Partial Failure,USA,USA,P,2019-03-02 17:45:00+00:00,2019,03,02,02/03/2019,17:45
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",Falcon 9 Block 5 | SpaceX Demo-1,StatusActive,50.0 ,Success,USA,USA,P,2019-03-02 07:49:00+00:00,2019,03,02,02/03/2019,07:49
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",Soyuz ST-B/Fregat-M | OneWeb #1,StatusActive,,Success,France,Multi,P,2019-02-27 21:37:00+00:00,2019,02,27,27/02/2019,21:37
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",Falcon 9 Block 5 | Nusantara Satu & Beresheet,StatusActive,50.0 ,Success,USA,USA,P,2019-02-22 01:45:00+00:00,2019,02,22,22/02/2019,01:45
VKS RF,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz 2.1b/Fregat-M | EgyptSat-A,StatusActive,,Success,Kazakhstan,Russia,S,2019-02-21 16:47:00+00:00,2019,02,21,21/02/2019,16:47
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 ECA | GSAT-31 & Hellas-Sat-4,StatusActive,200.0 ,Success,France,Multi,P,2019-02-05 21:01:00+00:00,2019,02,05,05/02/2019,21:01
ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran",Safir-1B+ | Dousti,StatusActive,,Failure,Iran,Isreal,S,2019-02-05 00:00:00+00:00,2019,02,05,05/02/2019,00:00
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",PSLV-DL | Microsat-R,StatusActive,,Success,India,India,S,2019-01-24 18:07:00+00:00,2019,01,24,24/01/2019,18:07
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",New Shepard | NS-10,StatusActive,,Success,USA,USA,P,2019-01-23 15:05:00+00:00,2019,01,23,23/01/2019,15:05
CASIC,"Site 95, Jiuquan Satellite Launch Center, China",Long March 11 | Jilin-1 Hyperspectral & Others,StatusActive,5.3 ,Success,China,China,S,2019-01-21 05:42:00+00:00,2019,01,21,21/01/2019,05:42
ULA,"SLC-6, Vandenberg AFB, California, USA",Delta IV Heavy | NROL-71,StatusActive,350.0 ,Success,USA,USA,P,2019-01-19 19:10:00+00:00,2019,01,19,19/01/2019,19:10
JAXA,"Mu Pad, Uchinoura Space Center, Japan",Epsilon PBS | Innovative Satellite Technology Demonstration-1,StatusActive,39.0 ,Success,Japan,Japan,S,2019-01-18 00:50:00+00:00,2019,01,18,18/01/2019,00:50
ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran",Simorgh | Payam-e Amirkabir,StatusActive,,Failure,Iran,Isreal,S,2019-01-15 00:30:00+00:00,2019,01,15,15/01/2019,00:30
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",Falcon 9 Block 5 | Iridium-8,StatusActive,50.0 ,Success,USA,USA,P,2019-01-11 15:31:00+00:00,2019,01,11,11/01/2019,15:31
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3B/E | Zhongxing-2D (Chinasat-2D),StatusActive,29.15 ,Success,China,China,S,2019-01-10 17:11:00+00:00,2019,01,10,10/01/2019,17:11
CASIC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Long March 2D/YZ-3 | Hongyan-1,StatusActive,,Success,China,China,S,2018-12-29 08:02:00+00:00,2018,12,29,29/12/2018,08:02
Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia",Soyuz 2.1a/Fregat | Kanopus-V No. 5-6 & Rideshares,StatusActive,48.5 ,Success,Russia,Russia,S,2018-12-27 02:07:00+00:00,2018,12,27,27/12/2018,02:07
CASIC,"LC-3, Xichang Satellite Launch Center, China",Long March 3C/E | TJS-3,StatusActive,,Success,China,China,S,2018-12-24 16:53:00+00:00,2018,12,24,24/12/2018,16:53
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",Falcon 9 Block 5 | GPS III SV01,StatusActive,50.0 ,Success,USA,USA,P,2018-12-23 13:51:00+00:00,2018,12,23,23/12/2018,13:51
CASIC,"Site 95, Jiuquan Satellite Launch Center, China",Long March 11 | Hongyun-1,StatusActive,5.3 ,Success,China,China,S,2018-12-21 23:51:00+00:00,2018,12,21,21/12/2018,23:51
VKS RF,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Proton-M/Briz-M | Blagovest No.13L,StatusActive,65.0 ,Success,Kazakhstan,Russia,S,2018-12-21 00:20:00+00:00,2018,12,21,21/12/2018,00:20
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",Soyuz ST-A/Fregat-M | CSO 1,StatusActive,,Success,France,Multi,P,2018-12-19 16:37:00+00:00,2018,12,19,19/12/2018,16:37
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",GSLV Mk II | GSAT-7A,StatusActive,47.0 ,Success,India,India,S,2018-12-19 10:40:00+00:00,2018,12,19,19/12/2018,10:40
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",Electron/Curie | This one's for Pickering,StatusActive,7.5 ,Success,New Zealand,USA,P,2018-12-16 06:33:00+00:00,2018,12,16,16/12/2018,06:33
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3B/E | Chang'e-4,StatusActive,29.15 ,Success,China,China,S,2018-12-07 18:23:00+00:00,2018,12,07,07/12/2018,18:23
CASIC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Long March 2D | SaudiSAT 5A, & 5B and Others",StatusActive,29.75 ,Success,China,China,S,2018-12-07 04:12:00+00:00,2018,12,07,07/12/2018,04:12
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",Falcon 9 Block 5 | CRS-16,StatusActive,50.0 ,Success,USA,USA,P,2018-12-05 18:16:00+00:00,2018,12,05,05/12/2018,18:16
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 ECA | GSAT-11 & GEO-KOMPSAT 2A,StatusActive,200.0 ,Success,France,Multi,P,2018-12-04 20:37:00+00:00,2018,12,04,04/12/2018,20:37
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",Falcon 9 Block 5 | Spaceflight SSO-A,StatusActive,50.0 ,Success,USA,USA,P,2018-12-03 18:34:00+00:00,2018,12,03,03/12/2018,18:34
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz FG | Soyuz MS-11 (57S),StatusRetired,,Success,Kazakhstan,Russia,S,2018-12-03 11:31:00+00:00,2018,12,03,03/12/2018,11:31
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",Rokot/Briz KM | Cosmos 2530 to 2532,StatusRetired,41.8 ,Success,Russia,Russia,S,2018-11-30 02:27:00+00:00,2018,11,30,30/11/2018,02:27
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",PSLV-CA | HySIS,StatusActive,21.0 ,Success,India,India,S,2018-11-29 04:27:00+00:00,2018,11,29,29/11/2018,04:27
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",Vega | Mohammed VI-B,StatusActive,37.0 ,Success,France,Multi,P,2018-11-21 01:42:00+00:00,2018,11,21,21/11/2018,01:42
CASIC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Long March 2D | Shiyan-6, Jiading-1 (OKW-01), & Others",StatusActive,29.75 ,Success,China,China,S,2018-11-19 23:40:00+00:00,2018,11,19,19/11/2018,23:40
CASIC,"LC-3, Xichang Satellite Launch Center, China",Long March 3B/YZ-1 | BeiDou-3 M17 & M18,StatusActive,,Success,China,China,S,2018-11-18 18:07:00+00:00,2018,11,18,18/11/2018,18:07
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",Antares 230 | CRS NG-10,StatusRetired,85.0 ,Success,USA,USA,P,2018-11-17 09:01:00+00:00,2018,11,17,17/11/2018,09:01
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz FG | Progress MS-10 (71P),StatusRetired,,Success,Kazakhstan,Russia,S,2018-11-16 18:14:00+00:00,2018,11,16,16/11/2018,18:14
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",Falcon 9 Block 5 | Es'hail 2,StatusActive,50.0 ,Success,USA,USA,P,2018-11-15 20:46:00+00:00,2018,11,15,15/11/2018,20:46
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",GSLV Mk III | GSAT 29,StatusActive,62.0 ,Success,India,India,S,2018-11-14 11:38:00+00:00,2018,11,14,14/11/2018,11:38
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",Electron/Curie | It's Business Time,StatusActive,7.5 ,Success,New Zealand,USA,P,2018-11-11 03:50:00+00:00,2018,11,11,11/11/2018,03:50
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",Soyuz ST-B/Fregat-M | MetOp C,StatusActive,,Success,France,Multi,P,2018-11-07 00:47:00+00:00,2018,11,07,07/11/2018,00:47
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz 2.1b/Fregat | GLONASS-M No.54S,StatusActive,48.5 ,Success,Russia,Russia,S,2018-11-03 20:17:00+00:00,2018,11,03,03/11/2018,20:17
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3B/E | Beidou-3 G1,StatusActive,29.15 ,Success,China,China,S,2018-11-01 15:57:00+00:00,2018,11,01,01/11/2018,15:57
MHI,"LA-Y1, Tanegashima Space Center, Japan","H-IIA 202 | Ibuki 2, KhalifaSat & Others",StatusActive,90.0 ,Success,Japan,Japan,P,2018-10-29 04:08:00+00:00,2018,10,29,29/10/2018,04:08
CASIC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Long March 2C | CFOSAT, Zhaojin-1, Hongyan-1, & Others",StatusActive,30.8 ,Success,China,China,S,2018-10-29 00:47:00+00:00,2018,10,29,29/10/2018,00:47
Landspace,"Site 95, Jiuquan Satellite Launch Center, China",ZhuQue-1 | CCTV Future-1,StatusRetired,,Failure,China,China,P,2018-10-27 08:00:00+00:00,2018,10,27,27/10/2018,08:00
Roscosmos,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz 2.1b | Lotus-S No.4,StatusActive,35.0 ,Success,Russia,Russia,S,2018-10-25 00:15:00+00:00,2018,10,25,25/10/2018,00:15
CASIC,"LC-9, Taiyuan Satellite Launch Center, China",Long March 4B | Haiyang-2B,StatusActive,64.68 ,Success,China,China,S,2018-10-24 22:57:00+00:00,2018,10,24,24/10/2018,22:57
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 ECA | BepiColombo,StatusActive,200.0 ,Success,France,Multi,P,2018-10-20 01:45:00+00:00,2018,10,20,20/10/2018,01:45
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",Atlas V 551 | AEHF-4,StatusActive,153.0 ,Success,USA,USA,P,2018-10-17 04:15:00+00:00,2018,10,17,17/10/2018,04:15
CASIC,"LC-3, Xichang Satellite Launch Center, China",Long March 3B/YZ-1 | BeiDou-3 M15 & M16,StatusActive,,Success,China,China,S,2018-10-15 04:23:00+00:00,2018,10,15,15/10/2018,04:23
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz FG | Soyuz MS-10 (56S),StatusRetired,,Failure,Kazakhstan,Russia,S,2018-10-11 08:40:00+00:00,2018,10,11,11/10/2018,08:40
CASIC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Long March 2C | Yaogan-32 Group 01,StatusActive,30.8 ,Success,China,China,S,2018-10-09 02:43:00+00:00,2018,10,09,09/10/2018,02:43
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",Falcon 9 Block 5 | SAOCOM 1A,StatusActive,50.0 ,Success,USA,USA,P,2018-10-08 02:21:00+00:00,2018,10,08,08/10/2018,02:21
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",Kuaizhou 1A | CentiSpace-1 S1,StatusActive,,Success,China,China,S,2018-09-29 04:13:00+00:00,2018,09,29,29/09/2018,04:13
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 ECA | Horizons-3e & Azerspace 2/Intelsat 38,StatusActive,200.0 ,Success,France,Multi,P,2018-09-25 22:38:00+00:00,2018,09,25,25/09/2018,22:38
MHI,"LA-Y2, Tanegashima Space Center, Japan",H-IIB | HTV-7,StatusRetired,112.5 ,Success,Japan,Japan,P,2018-09-22 17:52:00+00:00,2018,09,22,22/09/2018,17:52
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3B/YZ-1 | BeiDou-3 M13 & M14,StatusActive,,Success,China,China,S,2018-09-19 14:07:00+00:00,2018,09,19,19/09/2018,14:07
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",PSLV-CA | SSTL-1 & NovaSAR-S,StatusActive,21.0 ,Success,India,India,S,2018-09-16 16:38:00+00:00,2018,09,16,16/09/2018,16:38
ULA,"SLC-2W, Vandenberg AFB, California, USA",Delta II 7420-10C | ICESat-2,StatusRetired,,Success,USA,USA,P,2018-09-15 13:02:00+00:00,2018,09,15,15/09/2018,13:02
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",Falcon 9 Block 5 | Telstar 18V / APStar 5C,StatusActive,50.0 ,Success,USA,USA,P,2018-09-10 04:45:00+00:00,2018,09,10,10/09/2018,04:45
CASIC,"Taiyuan Satellite Launch Center, China",Long March 2C | Haiyang 1C (HY-1C),StatusActive,30.8 ,Success,China,China,S,2018-09-07 03:15:00+00:00,2018,09,07,07/09/2018,03:15
Exos,"Vertical Launch Area, Spaceport America, New Mexico",SARGE | Launch 1,StatusActive,,Partial Failure,USA,USA,P,2018-08-25 18:15:00+00:00,2018,08,25,25/08/2018,18:15
CASIC,"LC-3, Xichang Satellite Launch Center, China",Long March 3B/YZ-1 | BeiDou-3 M11 & M12,StatusActive,,Success,China,China,S,2018-08-24 23:52:00+00:00,2018,08,24,24/08/2018,23:52
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",Vega | ADM-Aeolus,StatusActive,37.0 ,Success,France,Multi,P,2018-08-22 21:20:00+00:00,2018,08,22,22/08/2018,21:20
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",Delta IV Heavy | Parker Solar Probe,StatusActive,350.0 ,Success,USA,USA,P,2018-08-12 07:31:00+00:00,2018,08,12,12/08/2018,07:31
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",Falcon 9 Block 5 | Merah Putih (Telkom-4),StatusActive,50.0 ,Success,USA,USA,P,2018-08-07 05:18:00+00:00,2018,08,07,07/08/2018,05:18
CASIC,"LC-9, Taiyuan Satellite Launch Center, China",Long March 4B | Gaofen 11,StatusActive,64.68 ,Success,China,China,S,2018-07-31 03:00:00+00:00,2018,07,31,31/07/2018,03:00
CASIC,"LC-3, Xichang Satellite Launch Center, China",Long March 3B/YZ-1 | BeiDou-3 M5 & M6,StatusActive,,Success,China,China,S,2018-07-29 01:48:00+00:00,2018,07,29,29/07/2018,01:48
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",Falcon 9 Block 5 | Iridium-7,StatusActive,50.0 ,Success,USA,USA,P,2018-07-25 11:39:00+00:00,2018,07,25,25/07/2018,11:39
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 ES | Galileo FOC FM19-FM22,StatusRetired,,Success,France,Multi,P,2018-07-25 11:25:00+00:00,2018,07,25,25/07/2018,11:25
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",Falcon 9 Block 5 | Telstar 19V,StatusActive,50.0 ,Success,USA,USA,P,2018-07-22 05:50:00+00:00,2018,07,22,22/07/2018,05:50
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",New Shepard | NS-9 (Inflight Escape Test),StatusActive,,Success,USA,USA,P,2018-07-18 15:11:00+00:00,2018,07,18,18/07/2018,15:11
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz 2.1a | Progress MS-09 (70P),StatusActive,48.5 ,Success,Kazakhstan,Russia,S,2018-07-09 21:51:00+00:00,2018,07,09,09/07/2018,21:51
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3A | BeiDou-2 I7,StatusActive,69.7 ,Success,China,China,S,2018-07-09 20:50:00+00:00,2018,07,09,09/07/2018,20:50
CASIC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Long March 2C | PRSS-1 & PakTES-1A,StatusActive,30.8 ,Success,China,China,S,2018-07-09 03:56:00+00:00,2018,07,09,09/07/2018,03:56
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",Falcon 9 Block 4 | CRS-15,StatusRetired,62.0 ,Success,USA,USA,P,2018-06-29 09:42:00+00:00,2018,06,29,29/06/2018,09:42
CASIC,"LC-3, Xichang Satellite Launch Center, China",Long March 2C | XJSS A & B,StatusActive,30.8 ,Success,China,China,S,2018-06-27 03:30:00+00:00,2018,06,27,27/06/2018,03:30
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz 2.1b/Fregat-M | GLONASS-M No.53S,StatusActive,,Success,Russia,Russia,S,2018-06-16 21:30:00+00:00,2018,06,16,16/06/2018,21:30
MHI,"LA-Y1, Tanegashima Space Center, Japan",H-IIA 202 | IGS Radar-6,StatusActive,90.0 ,Success,Japan,Japan,P,2018-06-12 04:20:00+00:00,2018,06,12,12/06/2018,04:20
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz FG | Soyuz MS-09 (55S),StatusRetired,,Success,Kazakhstan,Russia,S,2018-06-06 11:12:00+00:00,2018,06,06,06/06/2018,11:12
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3A | Fengyun 2H,StatusActive,69.7 ,Success,China,China,S,2018-06-05 13:07:00+00:00,2018,06,05,05/06/2018,13:07
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",Falcon 9 Block 4 | SES-12,StatusRetired,62.0 ,Success,USA,USA,P,2018-06-04 04:29:00+00:00,2018,06,04,04/06/2018,04:29
CASIC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Long March 2D | Gaofen 6 & Luojia 1,StatusActive,29.75 ,Success,China,China,S,2018-06-02 04:13:00+00:00,2018,06,02,02/06/2018,04:13
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",Falcon 9 Block 4 | Iridium-6 & GRACE-FO,StatusRetired,62.0 ,Success,USA,USA,P,2018-05-22 19:47:00+00:00,2018,05,22,22/05/2018,19:47
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",Antares 230 | CRS OA-9E,StatusRetired,85.0 ,Success,USA,USA,P,2018-05-21 04:44:00+00:00,2018,05,21,21/05/2018,04:44
CASIC,"LC-3, Xichang Satellite Launch Center, China","Long March 4C | Queqiao, Longjiang 1 & 2",StatusActive,64.68 ,Success,China,China,S,2018-05-20 21:28:00+00:00,2018,05,20,20/05/2018,21:28
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",Falcon 9 Block 5 | Bangabandhu-1,StatusActive,50.0 ,Success,USA,USA,P,2018-05-11 20:14:00+00:00,2018,05,11,11/05/2018,20:14
CASIC,"LC-9, Taiyuan Satellite Launch Center, China",Long March 4C | Gaofen 5,StatusActive,64.68 ,Success,China,China,S,2018-05-08 18:28:00+00:00,2018,05,08,08/05/2018,18:28
ULA,"SLC-3E, Vandenberg AFB, California, USA",Atlas V 401 | InSight,StatusActive,109.0 ,Success,USA,USA,P,2018-05-05 11:05:00+00:00,2018,05,05,05/05/2018,11:05
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3B/E | Apstar 6C,StatusActive,29.15 ,Success,China,China,S,2018-05-03 16:05:00+00:00,2018,05,03,03/05/2018,16:05
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",New Shepard | NS-8,StatusActive,,Success,USA,USA,P,2018-04-29 17:06:00+00:00,2018,04,29,29/04/2018,17:06
